Station_ID_C,PositionName,Year,mon,day,Hour,aqi,CO,NO2,O3,PM10,PM2_5,SO2
2191A,艺术职业学校,2026,4,23,21,68.0,0.5,11.0,118.0,75.0,22.0,7.0
3706A,老干部活动中心,2026,4,23,21,63.0,0.5,11.0,111.0,68.0,21.0,6.0
3708A,东方明珠社区,2026,4,23,21,60.0,0.3,12.0,107.0,63.0,22.0,3.0
1923A,王益区政府,2026,4,23,21,41.0,0.4,15.0,66.0,41.0,15.0,4.0
1924A,新区管委会,2026,4,23,21,59.0,0.9,47.0,72.0,62.0,29.0,5.0
4234A,大唐三路,2026,4,23,21,53.0,0.8,32.0,100.0,53.0,24.0,9.0
2285A,市第四中学,2026,4,23,21,23.0,0.4,35.0,57.0,23.0,16.0,5.0
2287A,市新民污水厂,2026,4,23,21,21.0,0.5,20.0,67.0,21.0,14.0,10.0
2289A,车站新区,2026,4,23,21,24.0,0.5,24.0,61.0,24.0,14.0,6.0
2290A,市职教基地,2026,4,23,21,19.0,0.4,14.0,50.0,19.0,12.0,5.0
2585A,铜仁卫校,2026,4,23,21,30.0,0.5,49.0,10.0,30.0,8.0,3.0
2586A,铜仁七中,2026,4,23,21,22.0,0.2,15.0,42.0,22.0,3.0,8.0
2686A,市环保局,2026,4,23,21,70.0,0.7,28.0,93.0,78.0,10.0,6.0
2687A,地区环保局,2026,4,23,21,0.0,0.0,36.0,85.0,0.0,0.0,0.0
1662A,华夏技校,2026,4,23,21,48.0,0.3,66.0,45.0,48.0,23.0,0.0
1663A,山大分校,2026,4,23,21,27.0,0.0,52.0,56.0,27.0,16.0,0.0
1664A,市监测站,2026,4,23,21,0.0,0.3,44.0,54.0,37.0,16.0,0.0
1982A,文登开发区,2026,4,23,21,50.0,0.0,20.0,103.0,50.0,30.0,0.0
3505A,临港区管委会,2026,4,23,21,53.0,0.3,57.0,46.0,53.0,18.0,3.0
1650A,环保局,2026,4,23,21,58.0,0.5,29.0,92.0,61.0,20.0,6.0
2877A,坊子邮政,2026,4,23,21,62.0,0.3,30.0,89.0,66.0,23.0,6.0
3178A,潍坊七中,2026,4,23,21,51.0,0.5,29.0,90.0,51.0,20.0,6.0
3368A,高新实验学校,2026,4,23,21,56.0,0.3,24.0,94.0,58.0,20.0,4.0
3416A,潍坊学院,2026,4,23,21,51.0,0.4,20.0,102.0,51.0,20.0,3.0
3861A,寒亭区实验一小,2026,4,23,21,48.0,0.4,35.0,87.0,48.0,17.0,6.0
1940A,体育馆,2026,4,23,21,60.0,0.5,56.0,66.0,63.0,25.0,7.0
1941A,高新一小,2026,4,23,21,56.0,0.6,24.0,104.0,58.0,25.0,6.0
4159A,桢州大街,2026,4,23,21,60.0,1.0,31.0,81.0,64.0,19.0,7.0
4160A,太史大街,2026,4,23,21,49.0,0.7,40.0,76.0,49.0,18.0,7.0
4235A,渭花路4号,2026,4,23,21,51.0,0.6,27.0,74.0,51.0,22.0,7.0
1242A,瓯海,2026,4,23,21,16.0,0.4,32.0,35.0,15.0,7.0,7.0
1243A,南浦,2026,4,23,21,19.0,0.5,22.0,43.0,19.0,7.0,5.0
1244A,龙湾,2026,4,23,21,14.0,0.6,27.0,41.0,4.0,5.0,5.0
3561A,茶山,2026,4,23,21,22.0,0.0,24.0,42.0,22.0,7.0,0.0
4096A,鹿城惠民路,2026,4,23,21,14.0,0.5,24.0,41.0,14.0,6.0,0.0
2610A,州水务局,2026,4,23,21,53.0,0.5,9.0,73.0,53.0,28.0,4.0
2611A,市便民服务中心,2026,4,23,21,50.0,0.4,9.0,79.0,50.0,34.0,3.0
2187A,市林业局,2026,4,23,21,90.0,0.4,9.0,88.0,105.0,46.0,10.0
2188A,中海勃湾学校,2026,4,23,21,102.0,0.3,22.0,86.0,123.0,46.0,9.0
3284A,海北新区,2026,4,23,21,107.0,0.4,11.0,86.0,138.0,50.0,17.0
4278A,海拉北路,2026,4,23,21,103.0,0.3,12.0,69.0,127.0,43.0,12.0
2197A,集宁新区,2026,4,23,21,0.0,0.6,0.0,116.0,88.0,39.0,5.0
3034A,光明街小学,2026,4,23,21,85.0,0.5,17.0,107.0,98.0,32.0,4.0
3285A,北京八中,2026,4,23,21,74.0,0.6,37.0,80.0,81.0,47.0,9.0
3421A,市委党校,2026,4,23,21,88.0,0.7,46.0,80.0,102.0,37.0,2.0
1490A,监测站,2026,4,23,21,48.0,0.4,28.0,103.0,48.0,11.0,4.0
1491A,收费所,2026,4,23,21,46.0,0.4,29.0,105.0,46.0,4.0,6.0
1493A,铁路局,2026,4,23,21,51.0,0.2,26.0,87.0,51.0,16.0,5.0
1494A,三十一中学,2026,4,23,21,47.0,0.4,15.0,104.0,47.0,13.0,8.0
1496A,米东区环保局,2026,4,23,21,51.0,0.2,2.0,110.0,51.0,18.0,2.0
3033A,培训基地,2026,4,23,21,53.0,0.3,12.0,120.0,53.0,20.0,6.0
3437A,达坂城区环保局,2026,4,23,21,44.0,0.2,7.0,124.0,44.0,20.0,8.0
3438A,红光山片区,2026,4,23,21,76.0,0.2,21.0,102.0,40.0,48.0,5.0
3439A,新师大温泉校区,2026,4,23,21,48.0,0.3,11.0,127.0,48.0,31.0,7.0
3440A,大绿谷,2026,4,23,21,46.0,0.4,20.0,107.0,46.0,32.0,3.0
1188A,雪浪,2026,4,23,21,41.0,0.6,30.0,66.0,41.0,20.0,8.0
1189A,黄巷,2026,4,23,21,69.0,0.6,92.0,8.0,76.0,24.0,5.0
1191A,漆塘,2026,4,23,21,53.0,0.5,26.0,74.0,54.0,20.0,6.0
1192A,东亭,2026,4,23,21,53.0,0.7,53.0,41.0,53.0,19.0,9.0
1193A,旺庄,2026,4,23,21,55.0,0.8,47.0,50.0,57.0,18.0,7.0
1194A,荣巷,2026,4,23,21,39.0,0.4,36.0,42.0,39.0,17.0,4.0
1195A,堰桥,2026,4,23,21,46.0,0.3,34.0,70.0,46.0,15.0,5.0
4087A,清舒道1号,2026,4,23,21,45.0,0.7,35.0,59.0,45.0,19.0,8.0
4254A,健康路105号,2026,4,23,21,55.0,0.8,54.0,42.0,57.0,16.0,3.0
2677A,教育园区,2026,4,23,21,103.0,0.2,7.0,88.0,126.0,53.0,6.0
2679A,新区二泵站,2026,4,23,21,107.0,0.3,20.0,83.0,136.0,48.0,5.0
3648A,文卫南街,2026,4,23,21,106.0,0.3,19.0,87.0,134.0,58.0,3.0
1794A,监测站,2026,4,23,21,27.0,0.5,20.0,85.0,27.0,14.0,6.0
1795A,科创中心,2026,4,23,21,30.0,0.4,26.0,75.0,30.0,17.0,6.0
1796A,四水厂,2026,4,23,21,31.0,0.4,18.0,98.0,22.0,12.0,6.0
3328A,市气象局,2026,4,23,21,26.0,0.3,23.0,81.0,26.0,13.0,5.0
3465A,清苑社区,2026,4,23,21,31.0,0.5,47.0,54.0,31.0,12.0,4.0
3466A,扬子职业技术学院,2026,4,23,21,29.0,0.3,16.0,90.0,22.0,15.0,7.0
4099A,湾沚区人民法院,2026,4,23,21,33.0,0.6,26.0,56.0,26.0,23.0,7.0
2496A,市十一中,2026,4,23,21,10.0,0.2,19.0,25.0,10.0,7.0,9.0
2498A,龙新,2026,4,23,21,16.0,0.3,25.0,6.0,16.0,8.0,4.0
4258A,政贤路18号,2026,4,23,21,13.0,0.1,10.0,27.0,13.0,3.0,6.0
2711A,农水大厦,2026,4,23,21,48.0,0.2,8.0,100.0,48.0,21.0,8.0
3441A,经开区管委会,2026,4,23,21,46.0,0.3,10.0,104.0,46.0,16.0,10.0
4168A,建设西街760号,2026,4,23,21,64.0,0.4,8.0,110.0,69.0,17.0,7.0
1325A,东湖梨园,2026,4,23,21,19.0,0.4,13.0,60.0,13.0,12.0,7.0
1326A,汉阳月湖,2026,4,23,21,22.0,0.5,19.0,42.0,22.0,15.0,2.0
1327A,汉口花桥,2026,4,23,21,25.0,0.4,16.0,52.0,25.0,16.0,3.0
1328A,武昌紫阳,2026,4,23,21,23.0,0.4,17.0,57.0,20.0,16.0,4.0
1329A,青山钢花,2026,4,23,21,19.0,0.4,17.0,51.0,19.0,12.0,1.0
1330A,沌口新区,2026,4,23,21,23.0,0.5,29.0,44.0,22.0,16.0,4.0
1331A,汉口江滩,2026,4,23,21,0.0,0.3,15.0,0.0,19.0,8.0,6.0
1333A,吴家山,2026,4,23,21,23.0,0.3,19.0,51.0,11.0,16.0,10.0
3153A,民族大道182号,2026,4,23,21,23.0,0.7,30.0,55.0,23.0,9.0,6.0
2652A,监测站,2026,4,23,21,120.0,0.4,14.0,88.0,164.0,81.0,10.0
4270A,钟楼街149号,2026,4,23,21,134.0,0.4,11.0,97.0,173.0,97.0,8.0
1463A,兴庆小区,2026,4,23,21,37.0,0.3,25.0,111.0,37.0,18.0,4.0
1464A,纺织城,2026,4,23,21,79.0,0.7,79.0,11.0,90.0,20.0,6.0
1465A,小寨,2026,4,23,21,48.0,0.5,26.0,98.0,48.0,15.0,6.0
1466A,市人民体育场,2026,4,23,21,38.0,0.4,42.0,91.0,38.0,15.0,5.0
1467A,高新西区,2026,4,23,21,42.0,0.4,33.0,104.0,42.0,17.0,6.0
1468A,经开区,2026,4,23,21,48.0,0.5,29.0,100.0,48.0,18.0,4.0
1469A,长安区,2026,4,23,21,49.0,0.5,24.0,99.0,49.0,11.0,6.0
1471A,临潼区,2026,4,23,21,35.0,0.6,18.0,89.0,35.0,9.0,6.0
1474A,广运潭,2026,4,23,21,60.0,0.6,22.0,86.0,64.0,18.0,3.0
3605A,无线电监控中心,2026,4,23,21,57.0,0.5,36.0,81.0,59.0,29.0,4.0
4055A,行知小学,2026,4,23,21,58.0,0.7,42.0,87.0,60.0,23.0,5.0
4233A,西苑北路977号,2026,4,23,21,63.0,0.7,23.0,101.0,68.0,20.0,7.0
4307A,曲江池东路988号,2026,4,23,21,51.0,0.8,53.0,61.0,51.0,17.0,6.0
3055A,城北区政府,2026,4,23,21,78.0,0.4,22.0,80.0,89.0,40.0,7.0
3629A,世纪职校,2026,4,23,21,0.0,0.4,11.0,88.0,0.0,0.0,7.0
4162A,海晏路105号,2026,4,23,21,78.0,1.6,15.0,71.0,88.0,44.0,11.0
2612A,景洪市江南,2026,4,23,21,96.0,1.0,18.0,38.0,88.0,58.0,9.0
2613A,景洪市江北,2026,4,23,21,115.0,0.8,25.0,52.0,99.0,76.0,13.0
2202A,市环保监测站,2026,4,23,21,27.0,0.3,25.0,50.0,27.0,11.0,6.0
2203A,市政府,2026,4,23,21,22.0,0.4,17.0,66.0,22.0,10.0,4.0
1287A,洪文,2026,4,23,21,14.0,0.6,15.0,44.0,12.0,7.0,4.0
1288A,鼓浪屿,2026,4,23,21,15.0,0.0,12.0,47.0,14.0,4.0,1.0
2842A,湖里中学,2026,4,23,21,0.0,0.0,0.0,0.0,12.0,9.0,0.0
3527A,集美中学,2026,4,23,21,16.0,0.6,13.0,50.0,7.0,4.0,1.0
3528A,同安二实小,2026,4,23,21,13.0,0.6,19.0,40.0,9.0,9.0,2.0
3655A,长江产业园,2026,4,23,21,42.0,0.5,35.0,26.0,42.0,11.0,5.0
4217A,双鹤路18号,2026,4,23,21,47.0,0.6,15.0,51.0,47.0,15.0,5.0
4298A,碧桂路,2026,4,23,21,33.0,0.5,16.0,42.0,33.0,9.0,8.0
1919A,实验中学,2026,4,23,21,43.0,0.6,16.0,120.0,43.0,28.0,7.0
1920A,师范学院,2026,4,23,21,59.0,0.7,22.0,111.0,62.0,27.0,6.0
3525A,奥体中心,2026,4,23,21,55.0,0.4,15.0,107.0,57.0,23.0,3.0
4056A,五陵塬路2号,2026,4,23,21,69.0,0.7,40.0,86.0,76.0,32.0,4.0
4156A,胭脂路9号,2026,4,23,21,65.0,0.6,17.0,115.0,70.0,26.0,6.0
4157A,杨扶路,2026,4,23,21,47.0,0.6,15.0,104.0,47.0,26.0,2.0
4158A,新桥路,2026,4,23,21,58.0,0.4,21.0,98.0,60.0,24.0,5.0
1508A,板塘,2026,4,23,21,35.0,0.3,26.0,80.0,35.0,24.0,6.0
1511A,市监测站,2026,4,23,21,0.0,0.3,0.0,70.0,39.0,25.0,4.0
1512A,江麓,2026,4,23,21,39.0,0.4,17.0,75.0,39.0,24.0,3.0
1513A,岳塘,2026,4,23,21,39.0,0.6,28.0,70.0,38.0,27.0,6.0
1514A,科大,2026,4,23,21,43.0,0.3,25.0,76.0,36.0,30.0,2.0
1562A,昭山,2026,4,23,21,46.0,0.4,55.0,30.0,46.0,18.0,4.0
2493A,州政府,2026,4,23,21,30.0,0.5,10.0,34.0,30.0,16.0,3.0
2494A,吉首市计生局,2026,4,23,21,25.0,0.4,14.0,37.0,22.0,17.0,7.0
2432A,襄城运动路,2026,4,23,21,39.0,0.2,16.0,78.0,39.0,21.0,9.0
2434A,高新管委会,2026,4,23,21,41.0,0.5,20.0,76.0,41.0,14.0,8.0
2435A,襄州航空路,2026,4,23,21,43.0,0.4,18.0,86.0,40.0,30.0,10.0
3396A,襄城隆中路,2026,4,23,21,34.0,0.5,10.0,108.0,26.0,13.0,10.0
3397A,高新台子湾,2026,4,23,21,40.0,0.8,19.0,83.0,40.0,22.0,8.0
4251A,铁院东路4号,2026,4,23,21,29.0,0.4,18.0,77.0,26.0,20.0,9.0
2444A,东城区,2026,4,23,21,29.0,0.5,13.0,71.0,29.0,15.0,4.0
4125A,天仙南路1号,2026,4,23,21,0.0,0.0,10.0,0.0,40.0,20.0,3.0
2181A,开发区,2026,4,23,21,74.0,0.5,32.0,118.0,83.0,35.0,11.0
2182A,会展中心,2026,4,23,21,75.0,0.4,36.0,106.0,85.0,46.0,9.0
3208A,市政府,2026,4,23,21,93.0,0.7,54.0,98.0,109.0,42.0,21.0
4063A,市政府,2026,4,23,21,55.0,0.4,15.0,92.0,57.0,24.0,2.0
4064A,城管大队,2026,4,23,21,48.0,0.4,14.0,94.0,48.0,15.0,4.0
2389A,环保西院,2026,4,23,21,55.0,0.4,14.0,98.0,57.0,20.0,10.0
2390A,开发区,2026,4,23,21,47.0,0.5,17.0,92.0,47.0,16.0,8.0
2391A,环保东院,2026,4,23,21,55.0,0.3,14.0,98.0,56.0,16.0,6.0
3054A,市委党校,2026,4,23,21,54.0,0.6,19.0,99.0,55.0,17.0,8.0
3475A,市政府,2026,4,23,21,35.0,0.3,12.0,95.0,35.0,17.0,9.0
3689A,行政服务中心,2026,4,23,21,36.0,0.6,15.0,106.0,36.0,15.0,6.0
4215A,建设东路46号,2026,4,23,21,42.0,0.6,12.0,94.0,42.0,22.0,9.0
2353A,飞宇,2026,4,23,21,33.0,0.7,66.0,60.0,32.0,21.0,3.0
2354A,第二水厂,2026,4,23,21,33.0,1.0,12.0,55.0,32.0,23.0,10.0
2355A,市气象局,2026,4,23,21,38.0,0.2,20.0,48.0,34.0,26.0,1.0
3206A,新钢沁园村,2026,4,23,21,38.0,0.5,20.0,56.0,34.0,26.0,6.0
2054A,平桥分局,2026,4,23,21,32.0,0.3,11.0,63.0,27.0,22.0,6.0
2064A,南湾水厂,2026,4,23,21,47.0,0.3,11.0,74.0,47.0,22.0,4.0
2065A,市酿酒公司,2026,4,23,21,41.0,0.2,16.0,65.0,41.0,20.0,4.0
2066A,审计局,2026,4,23,21,49.0,0.3,11.0,67.0,49.0,23.0,5.0
4280A,洮儿河南路,2026,4,23,21,48.0,0.5,9.0,82.0,48.0,22.0,2.0
4311A,科尔沁北路63号,2026,4,23,21,37.0,0.5,12.0,83.0,37.0,20.0,8.0
1077A,达活泉,2026,4,23,21,66.0,0.4,9.0,88.0,57.0,43.0,2.0
1078A,邢师高专,2026,4,23,21,0.0,0.0,8.0,0.0,45.0,27.0,2.0
1079A,路桥公司,2026,4,23,21,50.0,0.4,9.0,105.0,50.0,22.0,4.0
1080A,市环保局,2026,4,23,21,56.0,0.3,11.0,100.0,58.0,17.0,3.0
4070A,襄都区政府南院,2026,4,23,21,51.0,0.3,7.0,101.0,51.0,27.0,2.0
1180A,新城区,2026,4,23,21,51.0,0.5,45.0,51.0,51.0,12.0,6.0
1182A,农科院,2026,4,23,21,36.0,0.4,22.0,82.0,36.0,15.0,6.0
3005A,鼓楼区政府,2026,4,23,21,30.0,0.3,9.0,96.0,29.0,10.0,9.0
3006A,铜山区招生办,2026,4,23,21,39.0,0.4,27.0,73.0,39.0,9.0,6.0
3288A,大泉街道,2026,4,23,21,0.0,0.4,32.0,0.0,60.0,16.0,8.0
4088A,纺织东路16号,2026,4,23,21,29.0,0.6,15.0,82.0,29.0,11.0,6.0
4186A,解放南路202号,2026,4,23,21,52.0,0.5,22.0,67.0,52.0,12.0,8.0
4288A,龙潭环路5号,2026,4,23,21,41.0,0.6,25.0,60.0,41.0,13.0,8.0
2398A,开发区,2026,4,23,21,38.0,0.4,30.0,61.0,38.0,23.0,5.0
3134A,市一中,2026,4,23,21,39.0,0.3,15.0,82.0,39.0,21.0,4.0
3337A,许昌学院,2026,4,23,21,38.0,0.4,27.0,70.0,36.0,26.0,6.0
3338A,芙蓉广场,2026,4,23,21,0.0,0.0,0.0,84.0,0.0,0.0,0.0
4180A,新元大道996号,2026,4,23,21,36.0,0.3,10.0,84.0,36.0,18.0,3.0
4259A,望田路111号,2026,4,23,21,39.0,0.5,25.0,78.0,39.0,24.0,5.0
2316A,鳌峰子站,2026,4,23,21,24.0,0.3,18.0,74.0,22.0,13.0,4.0
2317A,敬亭山子站,2026,4,23,21,21.0,0.3,16.0,67.0,15.0,9.0,3.0
2318A,开发区子站,2026,4,23,21,25.0,0.3,16.0,79.0,19.0,13.0,6.0
2555A,市政府,2026,4,23,21,32.0,0.4,16.0,68.0,32.0,16.0,7.0
2556A,川农大,2026,4,23,21,33.0,0.4,18.0,81.0,33.0,16.0,6.0
4306A,滨江西路,2026,4,23,21,46.0,0.4,33.0,65.0,46.0,20.0,5.0
1642A,开发区,2026,4,23,21,56.0,0.7,66.0,35.0,58.0,37.0,10.0
1644A,西郊化工站,2026,4,23,21,75.0,0.9,98.0,13.0,85.0,23.0,10.0
1645A,莱山环保局,2026,4,23,21,39.0,0.5,21.0,96.0,39.0,7.0,8.0
1646A,福山环保局,2026,4,23,21,65.0,0.6,40.0,71.0,70.0,12.0,6.0
3057A,牟平检察院,2026,4,23,21,74.0,0.6,49.0,55.0,83.0,29.0,5.0
3366A,中国农业大学,2026,4,23,21,68.0,0.5,47.0,55.0,75.0,21.0,7.0
4213A,青年南路118号,2026,4,23,21,48.0,0.6,27.0,86.0,48.0,10.0,3.0
1927A,延大医附院,2026,4,23,21,50.0,0.4,12.0,120.0,50.0,14.0,3.0
1929A,百米大道,2026,4,23,21,53.0,0.3,19.0,118.0,53.0,14.0,4.0
4161A,志丹路,2026,4,23,21,40.0,0.4,12.0,125.0,40.0,12.0,4.0
2237A,妇幼医院,2026,4,23,21,113.0,0.6,17.0,135.0,77.0,74.0,8.0
2238A,延边医院,2026,4,23,21,112.0,0.8,28.0,140.0,93.0,73.0,8.0
2239A,朝阳川镇医院,2026,4,23,21,204.0,1.0,32.0,81.0,111.0,154.0,9.0
1216A,市监测站,2026,4,23,21,35.0,0.6,56.0,33.0,35.0,18.0,7.0
1218A,开发区管委会,2026,4,23,21,38.0,0.4,19.0,80.0,38.0,11.0,7.0
3004A,宝龙广场,2026,4,23,21,31.0,0.6,18.0,71.0,31.0,10.0,6.0
3293A,月亮广场,2026,4,23,21,28.0,0.5,15.0,70.0,28.0,11.0,6.0
3436A,大丰高级中学,2026,4,23,21,39.0,0.6,32.0,60.0,39.0,16.0,6.0
4207A,黄海中路88号,2026,4,23,21,39.0,0.5,25.0,72.0,39.0,9.0,6.0
1186A,邗江监测站,2026,4,23,21,55.0,0.4,44.0,58.0,56.0,16.0,2.0
2869A,五台山医院,2026,4,23,21,30.0,0.5,21.0,79.0,30.0,18.0,7.0
3164A,广陵建设局,2026,4,23,21,53.0,0.5,31.0,73.0,53.0,25.0,8.0
3195A,市体育局,2026,4,23,21,48.0,0.4,42.0,71.0,48.0,16.0,7.0
3294A,引江管理处,2026,4,23,21,51.0,0.6,41.0,50.0,51.0,18.0,3.0
4093A,廖家沟步道,2026,4,23,21,58.0,0.5,63.0,44.0,60.0,20.0,4.0
1701A,马南垌,2026,4,23,21,23.0,0.6,18.0,21.0,11.0,16.0,4.0
3317A,两阳中学,2026,4,23,21,26.0,0.6,24.0,15.0,18.0,18.0,0.0
3453A,阳东陶然,2026,4,23,21,30.0,0.7,16.0,25.0,16.0,21.0,8.0
1739A,赛鱼,2026,4,23,21,68.0,1.0,109.0,17.0,63.0,44.0,10.0
1740A,南庄,2026,4,23,21,104.0,1.1,25.0,95.0,96.0,64.0,12.0
1742A,平坦,2026,4,23,21,82.0,1.5,21.0,135.0,90.0,51.0,13.0
1743A,大阳泉,2026,4,23,21,71.0,1.0,19.0,135.0,79.0,45.0,14.0
3619A,龙柱,2026,4,23,21,122.0,1.0,34.0,0.0,0.0,84.0,13.0
4077A,宁波路,2026,4,23,21,86.0,1.6,23.0,148.0,100.0,46.0,17.0
2252A,环保局,2026,4,23,21,20.0,0.4,13.0,51.0,20.0,12.0,3.0
2253A,电力嘉园,2026,4,23,21,34.0,0.5,12.0,43.0,34.0,18.0,3.0
3342A,中心小学,2026,4,23,21,39.0,0.5,16.0,47.0,39.0,16.0,2.0
3343A,检察院,2026,4,23,21,39.0,0.4,13.0,44.0,39.0,16.0,4.0
4284A,永安路4-1号,2026,4,23,21,28.0,0.4,14.0,38.0,11.0,19.0,2.0
2704A,新政府片区,2026,4,23,21,0.0,0.4,11.0,89.0,41.0,15.0,0.0
2705A,第二水厂,2026,4,23,21,53.0,0.3,12.0,96.0,54.0,20.0,7.0
4273A,安徽路800号,2026,4,23,21,39.0,0.1,14.0,108.0,39.0,15.0,5.0
1883A,市委,2026,4,23,21,47.0,0.7,20.0,104.0,47.0,31.0,8.0
1884A,宜宾四中,2026,4,23,21,48.0,0.7,24.0,103.0,48.0,30.0,8.0
1886A,黄金嘴,2026,4,23,21,39.0,0.5,19.0,111.0,39.0,21.0,12.0
3728A,白酒学院,2026,4,23,21,47.0,0.8,16.0,111.0,47.0,32.0,9.0
4149A,宜宾市职业技术学校,2026,4,23,21,39.0,0.8,23.0,111.0,31.0,27.0,8.0
1840A,白龙岗,2026,4,23,21,39.0,0.5,22.0,99.0,39.0,17.0,9.0
1842A,点军区,2026,4,23,21,34.0,0.3,32.0,84.0,34.0,6.0,7.0
1843A,夷陵区,2026,4,23,21,37.0,0.3,14.0,101.0,37.0,21.0,8.0
3546A,猇亭区张家湾站,2026,4,23,21,0.0,0.4,20.0,0.0,0.0,0.0,7.0
4203A,西陵二路116号,2026,4,23,21,36.0,0.5,14.0,113.0,30.0,23.0,6.0
4204A,沈家店路6号,2026,4,23,21,46.0,0.4,28.0,78.0,46.0,14.0,9.0
2373A,市石油公司,2026,4,23,21,35.0,0.5,11.0,64.0,35.0,15.0,5.0
2374A,市气象局,2026,4,23,21,38.0,0.7,14.0,62.0,38.0,22.0,7.0
2375A,市广电局,2026,4,23,21,25.0,0.7,14.0,54.0,25.0,17.0,7.0
3151A,宜春学院北校区,2026,4,23,21,31.0,0.6,14.0,58.0,31.0,14.0,6.0
2468A,市环保局,2026,4,23,21,78.0,0.7,16.0,87.0,45.0,49.0,6.0
4181A,龙洲站,2026,4,23,21,0.0,0.5,11.0,0.0,39.0,38.0,6.0
4187A,幸福渠东路223号,2026,4,23,21,54.0,0.6,21.0,85.0,54.0,37.0,5.0
4188A,益鑫泰路85号,2026,4,23,21,60.0,0.7,13.0,89.0,53.0,40.0,5.0
1489A,学院路,2026,4,23,21,122.0,0.5,31.0,0.0,176.0,55.0,5.0
2924A,水乡路,2026,4,23,21,105.0,0.2,22.0,86.0,133.0,54.0,6.0
2925A,上海东路,2026,4,23,21,93.0,0.4,32.0,73.0,109.0,42.0,4.0
2926A,文昌北街,2026,4,23,21,104.0,0.2,31.0,70.0,128.0,41.0,6.0
3523A,滨河新区,2026,4,23,21,100.0,0.5,18.0,67.0,120.0,52.0,8.0
4242A,广场西路,2026,4,23,21,0.0,0.8,0.0,88.0,0.0,0.0,0.0
2358A,新监测站,2026,4,23,21,20.0,0.5,10.0,64.0,18.0,8.0,4.0
2359A,财苑宾馆,2026,4,23,21,25.0,0.0,16.0,59.0,21.0,17.0,8.0
2360A,体育馆,2026,4,23,21,20.0,0.6,12.0,64.0,16.0,11.0,7.0
1597A,大庆路,2026,4,23,21,58.0,0.5,25.0,103.0,60.0,16.0,7.0
1598A,镜湖西路,2026,4,23,21,57.0,0.4,20.0,102.0,59.0,18.0,5.0
1599A,西炮台,2026,4,23,21,40.0,0.4,13.0,106.0,40.0,15.0,6.0
3379A,鲅鱼圈市民活动中心,2026,4,23,21,81.0,0.7,38.0,89.0,93.0,24.0,8.0
3866A,三高中,2026,4,23,21,61.0,0.3,22.0,92.0,65.0,21.0,6.0
4006A,老边实验小学,2026,4,23,21,83.0,1.6,79.0,45.0,95.0,33.0,31.0
2478A,市环境监测站,2026,4,23,21,36.0,0.6,24.0,68.0,35.0,25.0,6.0
2480A,永州市环保局,2026,4,23,21,29.0,0.3,15.0,88.0,27.0,20.0,4.0
2481A,冷水滩区环保局,2026,4,23,21,28.0,0.4,17.0,86.0,27.0,19.0,6.0
4299A,徐家井路86号,2026,4,23,21,0.0,0.4,12.0,0.0,24.0,30.0,6.0
2639A,世纪广场,2026,4,23,21,0.0,0.4,18.0,117.0,0.0,26.0,4.0
2640A,实验中学,2026,4,23,21,81.0,0.4,15.0,120.0,93.0,24.0,3.0
2641A,环保监测大楼,2026,4,23,21,76.0,0.5,15.0,116.0,86.0,24.0,6.0
2511A,南江一中,2026,4,23,21,22.0,0.7,11.0,43.0,19.0,15.0,6.0
3532A,玉林师范学院东校区,2026,4,23,21,28.0,0.7,37.0,19.0,24.0,19.0,7.0
3533A,福绵环保局,2026,4,23,21,27.0,1.0,26.0,21.0,27.0,13.0,5.0
4255A,人民东路196号,2026,4,23,21,0.0,0.8,20.0,0.0,20.0,10.0,6.0
2675A,玉树县结古镇,2026,4,23,21,29.0,0.3,9.0,91.0,24.0,5.0,4.0
1715A,东风水库,2026,4,23,21,56.0,0.4,9.0,138.0,58.0,27.0,5.0
2882A,玉溪一中,2026,4,23,21,42.0,0.5,9.0,132.0,34.0,29.0,2.0
2883A,文体中心,2026,4,23,21,61.0,0.4,8.0,133.0,65.0,28.0,5.0
1848A,城陵矶,2026,4,23,21,26.0,0.7,35.0,47.0,26.0,13.0,2.0
1849A,开发区,2026,4,23,21,29.0,0.6,17.0,72.0,26.0,20.0,5.0
1850A,云溪区,2026,4,23,21,30.0,0.7,9.0,55.0,28.0,21.0,3.0
1851A,君山区,2026,4,23,21,38.0,0.5,17.0,67.0,38.0,26.0,2.0
4265A,求索西路365号,2026,4,23,21,30.0,0.5,14.0,65.0,30.0,18.0,3.0
1714A,牧羊,2026,4,23,21,0.0,0.5,29.0,11.0,0.0,8.0,2.0
3628A,文笔,2026,4,23,21,19.0,0.5,22.0,33.0,19.0,7.0,6.0
2175A,运城中学,2026,4,23,21,36.0,0.4,9.0,113.0,29.0,12.0,6.0
2178A,地区技校,2026,4,23,21,34.0,0.3,10.0,107.0,22.0,8.0,4.0
3667A,水利职院,2026,4,23,21,36.0,0.3,7.0,114.0,24.0,5.0,6.0
3670A,禹都公园,2026,4,23,21,37.0,0.4,8.0,117.0,23.0,7.0,7.0
4081A,学苑北路2555号,2026,4,23,21,37.0,0.3,8.0,116.0,21.0,5.0,6.0
1637A,市中区政府,2026,4,23,21,62.0,0.7,30.0,104.0,66.0,13.0,12.0
1638A,薛城环保局,2026,4,23,21,79.0,0.7,109.0,4.0,90.0,20.0,10.0
1639A,峄城区政府,2026,4,23,21,63.0,0.8,30.0,85.0,68.0,19.0,8.0
